date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:38:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:15%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icons.min.css?v=144771626144460745771658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icons.mined67.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:17	127343/127343	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:11%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min.css?v=19868337340211324411658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min8c7b.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:16%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icofont.min.css?v=49818375117710154861658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icofont.min913b.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:17	9566/9566	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:12%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icons.min.css?v=144771626144460745771658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icons.mined67.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:17%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slider.css?v=98065853508920828541658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slidere8c0.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:18	92196/92196	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:12%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icofont.min.css?v=49818375117710154861658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/icofont.min913b.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:17%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins.css?v=122149010790743861711658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins063a.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:18	1440/1440	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:13%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slider.css?v=98065853508920828541658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slidere8c0.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:18%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/style.css?v=51668800753745930681658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/style.1c11487.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:19	20431/20431	---MCZ	200	added ('OK')	text/css	date:Sat,%2011%20Feb%202023%2000:44:44%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins.css?v=122149010790743861711658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins063a.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:18%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-default.css?v=81643131684146005551658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-default.1c3ce8e.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:19	253430/253430	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:13%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/style.css?v=51668800753745930681658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/style1487.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:19%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-custom.css?v=45245180675496634061658902998	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-custom.1c50255.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:20	23302/23302	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:13%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-default.css?v=81643131684146005551658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-defaultce8e.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:20%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-responsive.css?v=67225976545431014911658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-responsive533b.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:21	49361/49361	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:14%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-custom.css?v=45245180675496634061658902998	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-custom0255.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:21%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/skin-and-color.css?v=31358322884659261811658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/skin-and-color39bd.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:21	12734/12734	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:14%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-responsive.css?v=67225976545431014911658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme-responsive533b.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:22	15530/15530	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:14%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/skin-and-color.css?v=31358322884659261811658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/skin-and-color39bd.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:22	5269/5269	---MC-	200	added ('OK')	application/json+oembed	date:Sun,%2012%20Feb%202023%2012:38:21%20GMT	https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product.oembed	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/products/1-new-and-sale-badge-product.oembed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:23	87919/87919	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Feb%202023%2012:38:22%20GMT	https://nokshi-2.myshopify.com/products/GET	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/products/GET.1cc.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:22%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/styles.css?837	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/stylesb0b1.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:23%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/scripts.js?837	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/scriptsb0b1.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:24	59/59	---MCZ	200	added ('OK')	text/css	date:Wed,%2008%20Feb%202023%2019:37:14%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/styles.css?837	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/stylesb0b1.css	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:24	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:18%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/scripts.js?837	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/compiled_assets/scriptsb0b1.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:24%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/modernizr-3.5.0.min.js?v=129302752053281709951658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/modernizr-3.5.0.mine5d7.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:24%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/jquery-1.12.4.min.js?v=167620768852842279821658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/jquery-1.12.4.min.1d33858.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:25	8636/8636	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:14%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/modernizr-3.5.0.min.js?v=129302752053281709951658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/modernizr-3.5.0.mine5d7.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:25%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/popper.min.js?v=34695330375260839601658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/popper.min.1d5d771.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:25	98203/98203	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Feb%202023%2005:38:22%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/jquery-1.12.4.min.js?v=167620768852842279821658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/jquery-1.12.4.min3858.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:25%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min.js?v=16883752084331194951658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min.1d72708.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:26	18994/18994	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2009%20Feb%202023%2004:19:26%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/popper.min.js?v=34695330375260839601658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/popper.mind771.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:25%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/countdown.js?v=14012044983135477401658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/countdown.1d9a236.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:26	50564/50564	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2006%20Feb%202023%2005:38:22%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min.js?v=16883752084331194951658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/bootstrap.min2708.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:27	3984/3984	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:15%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/countdown.js?v=14012044983135477401658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/countdowna236.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:26%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slider.js?v=156015854412133448501658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slider.1dbbe3c.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:26%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins.js?v=28728741735110059211658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/pluginsada1.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:27	42802/42802	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:16%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-slider.js?v=156015854412133448501658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/slick-sliderbe3c.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:27%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/vendor.js?v=15694872732475085511658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/vendor.1df6235.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:28	37038/37038	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:17%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/plugins.js?v=28728741735110059211658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/pluginsada1.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:27%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/cart.api.js?v=168067226923720647551658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/cart.apif5b9.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:28	16073/16073	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:16%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/vendor.js?v=15694872732475085511658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/vendor6235.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:29	4649/4649	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:16%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/cart.api.js?v=168067226923720647551658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/cart.apif5b9.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:28%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme.js?v=17139299197062179621658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme.1e39a84.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:29	29058/29058	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2008%20Feb%202023%2019:37:17%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme.js?v=17139299197062179621658902571	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/t/8/assets/theme9a84.js	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:29	87919/87919	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Feb%202023%2012:38:29%20GMT	https://nokshi-2.myshopify.com/products/POST	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/products/POST	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/-1	---M--	302	error ('')			https://nokshi-2.myshopify.com/checkout	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/checkout.1e6.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/-1	---M--	302	error ('')			https://nokshi-2.myshopify.com/checkouts/c/1c4f45f526ca10aa3650a6e05fd92aec?preview_theme_id=124186886259	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/checkouts/c/1c4f45f526ca10aa3650a6e05fd92aec.1e76d6e.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/-1	---M--	302	error ('')			https://nokshi-2.myshopify.com/checkout	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/checkout.1e8.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/-1	---M--	302	error ('')			https://nokshi-2.myshopify.com/checkouts/c/1c4f45f526ca10aa3650a6e05fd92aec?preview_theme_id=124186886259	C:/Users/MINAYE/Desktop/sinaq121/nokshi-2.myshopify.com/checkouts/c/1c4f45f526ca10aa3650a6e05fd92aec.1e96d6e.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:29%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/1_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/1_1024x1024.1ea0b61.delayed	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:30%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/1_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/1_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:30	54965/54965	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:30%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/1_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/1_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:31	6530/6530	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:30%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/1_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/1_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:30%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/2_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/2_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:33%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/2_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/2_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:33	67550/67550	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:33%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/2_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/2_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:34	7331/7331	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:33%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/2_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/2_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:33%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/3_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/3_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:35%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/3_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/3_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:35	57372/57372	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:35%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/3_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/3_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:36	7455/7455	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:35%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/3_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/3_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:36%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/4_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/4_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2012%20Feb%202023%2012:38:37%20GMT	http://cdn.shopify.com/s/files/1/0044/3328/1139/products/4_medium.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/4_medium0b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
16:38:37	63457/63457	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Feb%202023%2012:38:36%20GMT	https://cdn.shopify.com/s/files/1/0044/3328/1139/products/4_1024x1024.jpg?v=1615355521	C:/Users/MINAYE/Desktop/sinaq121/cdn.shopify.com/s/files/1/0044/3328/1139/products/4_1024x10240b61.jpg	(from https://nokshi-2.myshopify.com/products/1-new-and-sale-badge-product)
